row_index,speakerid,session,activity,time,word,vowel,register,start_sec,duration_sec,duration_ms,mean_pitch,min_pitch,max_pitch,pitch_range,mean_F1,mean_F2,mean_F3,mean_F4,central_F1,central_F2,central_F3,central_F4,feature_status,feature_error,feature_error_detail,formant_ceiling,audio_file,suspicious_reason
3449,c018,4m,meal,815,ton,on,IDS,147.08,0.08,78.97,246.50701096585456,245.51317169130763,248.01950855872605,2.506336867418412,461.10168754120696,757.3934741093361,2153.874625554161,3428.3893369427647,455.8833319454093,753.1661070158596,2201.60622936837,3402.12380718804,success,,,4470.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0815.wav,mean_F2_lt_1000
3461,c018,4m,meal,820,important,an,IDS,2.9,0.1,98.51,387.0413082352298,371.30241953989736,399.12113811997966,27.818718580082304,436.0345339891067,821.9998592765131,2418.808862540774,3577.598048556904,417.9837365010815,848.9551300117778,2593.733976639848,3597.359975664951,success,,,5040.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0820.wav,mean_F2_lt_1000
3492,c018,4m,meal,820,mon,on,IDS,18.73,0.09,85.55,357.2631375326441,346.0000778668013,365.6607818271642,19.660703960362923,376.6940131991339,907.5326558870936,2182.6511611314504,3332.687549976029,383.85680969829616,851.1969707735662,2124.810543308127,3122.9650479734228,success,,,4470.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0820.wav,mean_F2_lt_1000
3500,c018,4m,meal,820,on,on,IDS,24.96,0.11,108.8,343.9116467613409,295.0555793125169,407.91926080776,112.863681495243,474.0515008425545,697.4222699828164,2052.468614651068,3325.101057707416,498.9718728290197,701.4251964503875,2060.953887613522,3382.770164567728,success,,,4470.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0820.wav,mean_F2_lt_1000
3510,c018,4m,meal,820,mon,on,IDS,27.06,0.05,53.61,368.7768752949121,368.19941012323534,369.2896936181176,1.0902834948822715,388.7649041793508,968.9378190920116,2276.156390091738,3131.764164803526,388.7649041793508,968.9378190920116,2276.156390091738,3131.764164803526,success,,,4470.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0820.wav,mean_F2_lt_1000
3539,c018,4m,meal,820,mon,on,IDS,43.18,0.06,64.22,221.00772205262365,217.54751332065305,223.43178049091583,5.884267170262831,401.1587076482516,825.5174213030346,1956.919798911044,3082.299651187971,397.8914229338005,831.8603715258209,1944.281671096638,3091.174067461601,success,,,4470.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0820.wav,mean_F2_lt_1000
3542,c018,4m,meal,820,journee,ou,IDS,43.8,0.07,65.36,200.99334411596496,196.49024182571364,203.286923154896,6.79668132918232,509.4844236754013,697.3262358326605,2517.867368349001,2920.830817805517,499.1113248835387,734.4453237138338,2545.399938549101,2933.5872217666074,success,,,4720.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0820.wav,mean_F2_lt_1000
3577,c018,4m,meal,820,aujourd hui,o,IDS,80.22,0.06,58.62,222.5637915331693,220.75629058953749,223.2722317278701,2.515941138332579,428.20842065865554,880.6490426892939,3020.389349918775,3245.870868886105,428.7190735417202,897.2082301721533,3140.6205807840106,3165.8258762480245,success,,,4630.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0820.wav,mean_F2_lt_1000
3597,c018,4m,meal,820,ton,on,IDS,86.8,0.11,113.38,221.92487744855453,218.67002520997988,226.45681827131628,7.786793061336397,455.6110897938008,671.4773666747376,2297.4684652055844,3352.9268819928147,408.9617578097951,597.2799058277369,2180.522458205707,3498.1444392635885,success,,,4470.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0820.wav,mean_F2_lt_1000
3648,c018,4m,meal,820,continues,on,IDS,183.17,0.06,57.36,500.40757468456906,496.57534029058337,505.7619086206546,9.186568330071225,500.3192687148688,998.8189495097978,2220.552302648088,3013.1891056753693,500.3268340912315,1009.7470278700844,2219.0505066816204,3010.9853152469577,success,,,4470.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0820.wav,mean_F2_lt_1000
3662,c018,4m,meal,820,mon,on,IDS,191.3,0.11,110.17,457.4465912130661,442.1982838133858,464.3723418349556,22.17405802156975,461.5785656831311,972.0129886071176,2213.507500308909,3365.1466020998328,464.7701241343161,968.4353091694212,2222.0655119323865,3375.7371004429497,success,,,4470.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0820.wav,mean_F2_lt_1000
3702,c018,4m,meal,825,concentre,on,IDS,29.63,0.05,47.64,429.13937811990746,427.7953847949201,430.8370620044967,3.0416772095765623,431.2329005955,872.1551252821394,2478.2149985248534,3056.3136396538785,431.2329005955,872.1551252821394,2478.2149985248534,3056.3136396538785,success,,,4470.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0825.wav,mean_F2_lt_1000
3703,c018,4m,meal,825,concentre,an,IDS,29.8,0.06,62.96,464.7372965855448,458.4149909910371,467.0547633595328,8.639772368495755,478.83252208215833,997.222931097214,3267.760321947752,3381.4146878876622,480.2115032182549,1003.8156499960372,3219.918612229925,3296.2573855829287,success,,,5040.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0825.wav,mean_F2_lt_1000
3705,c018,4m,meal,825,mon,on,IDS,30.41,0.07,69.59,436.9616046008372,427.930879158711,447.3997964395963,19.468917280885307,435.868077573697,888.0914882200491,2197.9336308710795,3297.57231758343,436.6431842395404,889.5800399366793,2205.2332241901904,3359.1519001612714,success,,,4470.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0825.wav,mean_F2_lt_1000
3708,c018,4m,meal,825,important,au,IDS,32.08,0.05,51.87,370.0479015163246,369.7509726615653,370.22074281308426,0.4697701515190147,539.4214031241269,739.8037052059428,2421.9219494757585,3645.893240345466,539.4214031241269,739.8037052059428,2421.9219494757585,3645.893240345466,success,,,5060.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0825.wav,mean_F2_lt_1000
3715,c018,4m,meal,825,concentre,an,IDS,34.2,0.07,65.83,410.7281141277927,408.5138309613251,411.6455094258759,3.1316784645508164,440.67285048926885,866.7777631226969,2403.406914697799,3847.185736938906,439.87723738884,866.1416145754557,2474.688629251469,3958.057505753096,success,,,5040.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0825.wav,mean_F2_lt_1000
3716,c018,4m,meal,825,concentre,oe,IDS,34.4,0.05,49.82,405.63296609462327,401.8489432648136,407.6166269586605,5.767683693846891,420.36628837352873,838.0910464524807,2850.6325922451333,3709.224180275821,420.36628837352873,838.0910464524807,2850.6325922451333,3709.224180275821,success,,,5100.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0825.wav,mean_F2_lt_1000
3722,c018,4m,meal,825,beaucoup,o,IDS,37.9,0.06,59.79,353.77782673770645,347.97299308929314,358.79773522265816,10.82474213336502,367.3094098099279,896.5715415700777,2720.8328606922773,3117.333318418121,367.0298152148152,906.6151803437168,2744.316175107195,3231.461630817736,success,,,4630.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0825.wav,mean_F2_lt_1000
3723,c018,4m,meal,825,beaucoup,ou,IDS,38.18,0.11,109.91,405.7205246101951,404.2821456106321,406.9657950791414,2.683649468509316,407.72587999480487,873.4408230478148,2387.534393086542,3335.4160245595326,406.7373209505576,850.2964435490208,2334.5463498132303,3266.876162971939,success,,,4720.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0825.wav,mean_F2_lt_1000
3742,c018,4m,meal,825,biberon,on,IDS,61.57,0.11,109.7,449.89618089474425,447.1340029968489,452.208149509124,5.074146512275149,450.9337258393221,914.5451646240198,2260.974636563037,3278.309542996081,451.1874747803631,914.145040427285,2244.8009956921187,3235.850069457175,success,,,4470.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0825.wav,mean_F2_lt_1000
3755,c018,4m,meal,825,beaucoup,o,IDS,65.14,0.05,54.69,370.6845201944481,369.9082251300027,371.1203067263333,1.21208159633062,374.7429989534687,762.8404234396486,2298.7894634188738,3334.852382787085,374.7429989534687,762.8404234396486,2298.7894634188738,3334.852382787085,success,,,4630.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0825.wav,mean_F2_lt_1000
3763,c018,4m,meal,825,important,au,IDS,67.43,0.05,45.9,252.27906539677252,251.39805401154624,252.81020145849024,1.4121474469440043,563.8830795407953,895.8952841334045,2756.260549174039,3755.056270649845,563.8830795407953,895.8952841334045,2756.260549174039,3755.056270649845,success,,,5060.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0825.wav,mean_F2_lt_1000
3764,c018,4m,meal,825,important,an,IDS,67.64,0.06,61.36,402.070152515247,397.9099088065387,405.83244085514326,7.92253204860458,465.0842920331568,836.3280301135795,2579.886617405248,3369.6039952639644,467.3596857797056,829.7158118079889,2615.394641872036,3328.4018708110307,success,,,5040.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0825.wav,mean_F2_lt_1000
3766,c018,4m,meal,825,manger,an,IDS,68.02,0.06,63.36,346.84002915459115,345.76570508661445,348.0025727828324,2.236867696217928,648.4555562888112,834.522668386586,2111.0370226443906,3495.0015678244067,643.6882801563365,835.2005397737199,2097.1557163245584,3494.180412182457,success,,,5040.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0825.wav,mean_F2_lt_1000
3768,c018,4m,meal,825,mon,on,IDS,68.37,0.06,62.36,360.16518471389884,357.0092563063024,362.5893607056235,5.580104399321101,646.323882071262,715.7168729925199,2083.4788158351325,3136.358281192918,674.3342375482672,715.4132001303578,2068.3054209241477,3137.8158110206023,success,,,4470.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0825.wav,mean_F2_lt_1000
3777,c018,4m,meal,825,on,on,IDS,74.52,0.08,81.03,431.84139684229984,430.48482058917705,435.73882528721526,5.254004698038216,438.7358499456015,981.5818311771916,1698.7583642643967,3249.3536755915634,440.3194894876345,1024.018045239436,1650.1351559655864,3255.832074648976,success,,,4470.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0825.wav,mean_F2_lt_1000
3788,c018,4m,meal,825,mon,on,IDS,89.74,0.08,79.39,423.233694572308,418.07060390385567,430.2971693669375,12.226565463081783,424.2198655889818,885.8130429337072,2189.304930627025,3341.770862704705,423.94005560647184,887.1198744983773,2218.393920256108,3340.450807990377,success,,,4470.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0825.wav,mean_F2_lt_1000
3793,c018,4m,meal,825,guillaume,au,IDS,93.01,0.12,117.96,417.92405213899417,402.81465167959806,431.59006680842367,28.77541512882561,486.9116399584194,918.7259973153105,2822.806034927865,3235.86642882232,468.4192613090455,894.951059933851,2785.8842256291173,3139.9894621521844,success,,,5060.0,\\hypatia.uio.no\lh-hf-iln-sociocognitivelab\Research\BabyLearn\french_data_arun\c018_4m_meal_0825.wav,mean_F2_lt_1000
